"","studyID","blockID","blockID.level2","northing_UTM","easting_UTM","LC.author.coarse","SR","Shannon","Exclude.AM.Shannon","Original.Abundance","Original.Abundance.No.AM","Abundance","Exclude.AM.Abundance","above.genus.prop","above.genus.no.AM","Ratio","abundanceMethod","block.n","subblock.n","X","SC","Est.SR","Est.Shannon","Exclude.AM.SC","Exclude.AM.Est.SR","Exclude.AM.Est.Shannon","LC.author","Lat","Long","ref_siteID","LC.point","Hist.LC.point","fert","Agr.1km","Hist.Agr.1km","Urb.1km","Hist.Urb.1km","Forest","Hist.Forest","Shrubland","Hist.Shrubland","Grassland","Hist.Grassland","biome.value","CHELSA_bio10_01","CHELSA_bio10_12","CHELSA_bio10_04","CHELSA_bio10_15","elevation_1KMmn_SRTM","elevation_1KMsd_SRTM","cell","CHELSA_bio10_02","CHELSA_bio10_07","CHELSA_bio10_06","LC.author.and.GIS","SamplingEffort","LC.GIS","PC1","PC2","Agr1","Urb1","study_LC","qPD.S","Covariate.Est.Shannon"
"6499","Toni01","Toni01B1","Toni01Toni01B1SB1",42.23234167,-87.86763333,"Natural",17,2.3417777760103,2.3417777760103,34,34,34,34,1,1,0.5,"Abundance",1,1,4024,0.6851,28.7441176470588,16.623812724453,0.6851,28.7441176470588,16.623812724453,"natural habitat",42.23234167,-87.86763333,"Toni01Toni13",60,60,886.0286255,0.086956522,0.065217391,0.130434783,0.434782609,0.652173913,0.47826087,0,0,0.130434783,0.02173913,8,94,894,9237,29,207.6199951,2.314216852,2228634768,NA,NA,NA,"Natural",1,"Natural",0.352005040751697,0.554702041994416,0,0,"Toni01_Natural",4.31374863070952,1.22073063769657
"6500","Toni01","Toni01B1","Toni01Toni01B1SB1",42.40036111,-87.83691944,"Natural",17,2.58260823204082,2.58260823204082,33,33,33,33,1,1,0.515151515151515,"Abundance",1,1,4025,0.7364,24.8545454545455,20.1475113747961,0.7364,24.8545454545455,20.1475113747961,"natural habitat",42.40036111,-87.83691944,"Toni01Toni14",60,60,882.9077148,0,0,0.25,0.25,0.568181818,0.568181818,0,0,0.181818182,0.181818182,8,92,882,9085,31,203.8300018,5.219300747,2220729179,NA,NA,NA,"Natural",1,"Natural",0.378300146558345,0.48731520317665,0,0,"Toni01_Natural",4.77542000546523,1.30422140963639
"6501","Toni01","Toni01B1","Toni01Toni01B1SB1",41.34823889,-88.14475833,"Natural",30,2.56009080991378,2.53867573162163,167,166,167,166,1,1,0.179640718562874,"Abundance",1,1,4026,0.9285,44.3137724550898,14.9265701245415,0.9341,41.0271084337349,14.4774016750649,"natural habitat",41.34823889,-88.14475833,"Toni01Toni15",130,130,913.8179932,0.139534884,0.069767442,0.069767442,0.069767442,0.348837209,0.418604651,0,0,0.441860465,0.441860465,8,106,899,9718,29,170.0800018,1.146123886,2269847468,NA,NA,NA,"Natural",1,"Natural",0.33503529004117,0.562278488191324,0,0,"Toni01_Natural",3.74388139271747,1.16069062405461
"6502","Toni01","Toni01B1","Toni01Toni01B1SB1",41.92488056,-87.85926944,"Natural",11,2.2274376530947,2.2274376530947,21,21,21,21,1,1,0.523809523809524,"Abundance",1,1,4027,0.7235,19.5714285714286,15.0519597012985,0.7235,19.5714285714286,15.0519597012985,"natural habitat",41.92488056,-87.85926944,"Toni01Toni16",190,190,891.2987061,0,0,1,1,0,0,0,0,0,0,8,98,881,9423,27,195.4900055,1.699970603,2243020371,NA,NA,NA,"Urban",1,"Natural",0.33382360178754,0.59230349493226,0,0,"Toni01_Natural",4.45899799419702,1.17759304691018
"6503","Toni01","Toni01B1","Toni01Toni01B1SB1",42.100425,-87.81829444,"Natural",9,1.81315843462452,1.81315843462452,39,39,39,39,1,1,0.230769230769231,"Abundance",1,1,4028,0.9513,9.97435897435897,6.9747625853851,0.9513,9.97435897435897,6.9747625853851,"natural habitat",42.100425,-87.81829444,"Toni01Toni17",190,190,887.5653076,0.227272727,0.204545455,0.727272727,0.75,0,0,0,0,0.022727273,0.022727273,8,96,872,9279,28,195.7899933,3.464953184,2234725986,NA,NA,NA,"Urban",1,"Natural",0.344920621855445,0.551244634942977,0,0,"Toni01_Natural",2.62984578733065,0.843529429205563
"6504","Toni01","Toni01B1","Toni01Toni01B1SB1",42.14120278,-87.78676389,"Natural",16,2.43069381903329,2.43069381903329,36,36,36,36,1,1,0.444444444444444,"Abundance",1,1,4029,0.7254,40.3055555555556,19.1559315279008,0.7254,40.3055555555556,19.1559315279008,"natural habitat",42.14120278,-87.78676389,"Toni01Toni18",190,190,887.5653076,0,0,0.674418605,0.76744186,0.302325581,0.162790698,0,0,0,0.069767442,8,96,878,9220,28,194.25,2.368016005,2232911597,NA,NA,NA,"Urban",1,"Natural",0.328561395575105,0.547805832142186,0,0,"Toni01_Natural",5.51189527128568,1.28230327600536
"6512","tuel01","tuel01B1","tuel01tuel01B1SB1",4695941.732,573541.0656,"Agriculture",41,2.2121432938415,3.19107876661374,275,131,275,131,1,1,0.149090909090909,"Abundance",1,1,4030,0.9384,55.3974545454545,10.2247173769243,0.8714,54.3396946564885,30.6802256915474,"crop",42.4122979715278,-86.1062224127796,"tuel01tuel01_BOD",40,40,1144.349854,0.804347826,0.804347826,0,0,0.195652174,0.195652174,0,0,0,0,4,93,890,8741,20,205.6100006,2.792472124,2220211402,NA,NA,NA,"Agriculture",1,"Natural",0.135615577029345,0.682193314973421,1,0,"tuel01_Agriculture",3.2315181074714,1.48685855006942
"6515","tuel01","tuel01B1","tuel01tuel01B1SB1",4740970.799,567784.5022,"Agriculture",44,2.33651240032913,2.63926717358941,631,402,631,402,1,1,0.0697305863708399,"Abundance",1,1,4031,0.9763,66.4643423137876,10.9321735296215,0.9627,65.4440298507463,15.2511067675248,"crop",42.8182979456476,-86.1708149290166,"tuel01tuel01_BOW",60,60,369.1739197,0.382978723,0.382978723,0,0.021276596,0.595744681,0.574468085,0,0,0.021276596,0.021276596,4,89,866,8602,21,196.2799988,4.456635475,2201289779,NA,NA,NA,"Agriculture",1,"Natural",0.177446394304095,0.639710766760565,1,0,"tuel01_Agriculture",2.34127027972372,1.18330136142625
"6518","tuel01","tuel01B1","tuel01tuel01B1SB1",4748080.854,568874.1746,"Agriculture",31,2.44255447631152,2.62199683453428,288,201,288,201,1,1,0.107638888888889,"Abundance",1,1,4032,0.9654,38.1180555555556,12.3689960720631,0.9506,37.1073205401564,15.2345110702781,"crop",42.8822220795827,-86.1566160763066,"tuel01tuel01_CAR",60,60,1318.638306,0,0,0,0,1,1,0,0,0,0,4,88,861,8620,20,195.25,3.004579782,2198308984,NA,NA,NA,"Agriculture",1,"Natural",0.17946504454043,0.666038410531175,1,0,"tuel01_Agriculture",2.96694992457132,1.18282852072557
"6521","tuel01","tuel01B1","tuel01tuel01B1SB1",4688690.451,564028.4125,"Agriculture",28,1.02608545939768,2.83065693714864,483,92,483,92,1,1,0.0579710144927536,"Abundance",1,1,4033,0.9731,56.1083505866115,2.95280144357313,0.8594,54.8605072463768,22.6975382122782,"crop",42.3478415153318,-86.2226287786511,"tuel01tuel01_DGJ",60,60,1143.634277,0.333333333,0.333333333,0,0,0.666666667,0.666666667,0,0,0,0,4,93,866,8704,20,204.9199982,4.668361664,2223192160,NA,NA,NA,"Agriculture",1,"Natural",0.147051872790953,0.654124724746518,1,0,"tuel01_Agriculture",2.15151418402916,1.35597875592436
"6524","tuel01","tuel01B1","tuel01tuel01B1SB1",4690518.726,558699.6935,"Agriculture",37,2.33864785818134,2.86874810863796,379,219,379,219,1,1,0.0976253298153034,"Abundance",1,1,4034,0.9684,51.3620052770449,11.1472553691078,0.9454,50.3342465753425,19.9249943108447,"crop",42.3647262360001,-86.287133799932,"tuel01tuel01_DGS",60,60,184.0894928,0.239130435,0.239130435,0,0,0.630434783,0.630434783,0,0,0,0,4,93,910,8654,20,193.3200073,3.126915455,2222414537,NA,NA,NA,"Agriculture",1,"Natural",0.102983343946139,0.687285653865057,1,0,"tuel01_Agriculture",2.26605436733192,1.29939820606468
"6527","tuel01","tuel01B1","tuel01tuel01B1SB1",4730772.874,572604.1741,"Agriculture",32,1.93525570880583,3.03099694726287,246,102,246,102,1,1,0.130081300813008,"Abundance",1,1,4035,0.9392,60.0106707317073,7.83383083434198,0.8537,58.8492647058824,27.7406163086873,"crop",42.7260299917478,-86.1131753288433,"tuel01tuel01_DJP",11,11,1322.187256,0.822222222,0.755555556,0,0.066666667,0.155555556,0.155555556,0,0,0.022222222,0.022222222,4,89,860,8630,20,212.1300049,2.184742451,2205566600,NA,NA,NA,"Agriculture",1,"Urban",0.17321509425062,0.660729512818256,1,0,"tuel01_Agriculture",3.36547109108182,1.44311610549317
"6530","tuel01","tuel01B1","tuel01tuel01B1SB1",4727122.94,569762.808,"Agriculture",36,2.26121114833724,2.70168904648423,326,191,326,191,1,1,0.110429447852761,"Abundance",1,1,4036,0.9633,50.3558282208589,10.4234823043532,0.9374,49.3246073298429,17.1231711410847,"crop",42.6934274248411,-86.1483268971385,"tuel01tuel01_DJS",60,60,1322.187256,0.425531915,0.425531915,0.021276596,0.021276596,0.553191489,0.553191489,0,0,0,0,4,88,955,8600,21,231.1600037,2.711899757,2207121787,NA,NA,NA,"Agriculture",1,"Natural",0.117766401045124,0.726878886889207,1,0,"tuel01_Agriculture",2.85279384845301,1.23358419734696
"6533","tuel01","tuel01B1","tuel01tuel01B1SB1",4719701.699,568139.2771,"Agriculture",60,3.25720253239307,3.21860949607869,571,545,571,545,1,1,0.10507880910683,"Abundance",1,1,4037,0.9633,87.5142294220665,28.1921751187803,0.9615,86.5119266055046,27.2058339648671,"crop",42.6267471930415,-86.1690354892014,"tuel01tuel01_DOU",60,60,1323.248291,0.181818182,0.159090909,0,0,0.818181818,0.840909091,0,0,0,0,4,91,836,8613,20,194.3500061,3.424543858,2210232180,NA,NA,NA,"Agriculture",1,"Natural",0.170901979330775,0.623535483380639,1,0,"tuel01_Agriculture",3.65017740568453,1.43466204326485
"6536","tuel01","tuel01B1","tuel01tuel01B1SB1",4709549.544,564468.2203,"Agriculture",20,1.6801809524654,2.54878720360687,96,38,96,38,1,1,0.208333333333333,"Abundance",1,1,4038,0.8544,116.979166666667,7.72446818626918,0.633,114.421052631579,31.5943759413282,"crop",42.5356439752526,-86.2149479256711,"tuel01tuel01_EAR",11,11,1324.952148,0.863636364,0.863636364,0,0,0.136363636,0.136363636,0,0,0,0,4,90,952,8607,21,211.8200073,2.927046299,2214508963,NA,NA,NA,"Agriculture",1,"Urban",0.103367301847263,0.713466567312343,1,0,"tuel01_Agriculture",2.10345627988509,1.49960978150997
"6539","tuel01","tuel01B1","tuel01tuel01B1SB1",4714708.93,569614.3765,"Agriculture",44,2.94742438584586,2.89355726232873,350,331,350,331,1,1,0.125714285714286,"Abundance",1,1,4039,0.9773,47.5453968253968,20.4979666014957,0.976,46.5448136958711,19.4747457796829,"crop",42.5816567953936,-86.1516586661326,"tuel01tuel01_FEL",40,40,1325.674072,0.854166667,0.854166667,0,0,0.125,0.125,0,0,0,0,4,90,893,8634,21,208.6999969,3.368976116,2212305786,NA,NA,NA,"Agriculture",1,"Natural",0.153679678326568,0.663890951181386,1,0,"tuel01_Agriculture",2.57805127763479,1.28947179716866
"6542","tuel01","tuel01B1","tuel01tuel01B1SB1",4679857.054,563230.9568,"Agriculture",42,2.19872097214473,2.87538745267406,479,251,479,251,1,1,0.0876826722338205,"Abundance",1,1,4040,0.9604,78.0246346555324,9.78609187370865,0.9245,76.9561752988048,20.7031875530405,"crop",42.2683587077637,-86.2332758733256,"tuel01tuel01_GAL",11,11,1145.174927,0.795454545,0.795454545,0,0,0.204545455,0.204545455,0,0,0,0,4,94,884,8745,20,207.0200043,4.237876892,2226950557,NA,NA,NA,"Agriculture",1,"Urban",0.132054074925085,0.671336766555041,1,0,"tuel01_Agriculture",3.20421929671415,1.31603721647728
"6545","tuel01","tuel01B1","tuel01tuel01B1SB1",4760072.502,568737.8147,"Agriculture",34,2.51054297438513,2.78754362723973,221,149,221,149,1,1,0.153846153846154,"Abundance",1,1,4041,0.9369,53.5113122171946,13.9994258592223,0.9065,52.4684563758389,19.5830526420353,"crop",42.9902097566902,-86.1568136970632,"tuel01tuel01_RAN",60,60,1316.864014,0.29787234,0.29787234,0,0,0.70212766,0.70212766,0,0,0,0,4,88,828,8650,20,192.2299957,2.918407202,2193254584,NA,NA,NA,"Agriculture",1,"Natural",0.211685031212676,0.639239842743269,1,0,"tuel01_Agriculture",2.44061877334285,1.2918803913617
"6548","tuel01","tuel01B1","tuel01tuel01B1SB1",4746516.726,571368.7584,"Agriculture",31,2.43155083931785,2.40351972822159,214,173,214,173,1,1,0.144859813084112,"Abundance",1,1,4042,0.9302,49.6623831775701,12.8979357084705,0.9137,48.6416184971098,12.8822361672573,"crop",42.8679092116091,-86.1262713160919,"tuel01tuel01_STA",11,11,1318.638306,0.765957447,0.765957447,0,0,0.170212766,0.170212766,0,0,0.063829787,0.063829787,4,89,840,8639,20,191.3600006,2.624957085,2198956995,NA,NA,NA,"Agriculture",1,"Urban",0.190875106427297,0.643142264791996,1,0,"tuel01_Agriculture",3.15778951127562,1.10999125671995
"6551","tuel01","tuel01B1","tuel01tuel01B1SB1",4756013.791,572628.082,"Agriculture",29,1.97855629561712,2.45862757155138,258,135,258,135,1,1,0.112403100775194,"Abundance",1,1,4043,0.9575,44.0663759689922,7.91631433103468,0.919,43.012962962963,13.8395000317786,"crop",42.9533034679594,-86.1096257873748,"tuel01tuel01_TIL",10,10,1316.864014,0.577777778,0.577777778,0,0,0.355555556,0.355555556,0.066666667,0.066666667,0,0,4,88,821,8669,20,190.7400055,2.988712072,2194939401,NA,NA,NA,"Agriculture",1,"Urban",0.22108460834697,0.635412961238673,1,0,"tuel01_Agriculture",2.36189597333172,1.14112040100501
"6554","tuel01","tuel01B1","tuel01tuel01B1SB1",4743748.347,568235.889,"Agriculture",25,1.85267414005889,2.08925036466335,206,115,206,115,1,1,0.121359223300971,"Abundance",1,1,4044,0.937,53.0299352750809,7.2277650998105,0.8874,51.9217391304348,10.0653589194563,"crop",42.8432679836172,-86.1649572017145,"tuel01tuel01_WAS",11,11,1318.638306,0.765957447,0.765957447,0,0,0.234042553,0.234042553,0,0,0,0,4,89,853,8611,21,191.6799927,2.587972164,2200123381,NA,NA,NA,"Agriculture",1,"Urban",0.189490810457018,0.628830523035732,1,0,"tuel01_Agriculture",2.66591665956593,1.00282926595692
"6557","Turo01","Turo01BU","Turo01Turo01BUSB1",41.477359,-81.616513,"Natural",14,2.45546189139661,2.45546189139661,34,34,34,34,1,1,0.411764705882353,"Abundance",1,1,4045,0.8253,31.4705882352941,17.6067321334852,0.8253,31.4705882352941,17.6067321334852,"natural habitat",41.477359,-81.616513,"Turo01BU_control",190,190,29.38476563,0.093023256,0.093023256,0.906976744,0.906976744,0,0,0,0,0,0,4,102,1055,8898,15,252.7700043,7.848381996,2263888219,NA,NA,NA,"Urban",1,"Natural",-0.109560813142831,0.911454200087757,0,0,"Turo01_Natural",5.29585893069255,1.24567875698418
"6558","Turo01","Turo01BU","Turo01Turo01BUSB1",41.479096,-81.597843,"Natural",25,2.81469136098082,2.81469136098082,61,61,61,61,1,1,0.409836065573771,"Abundance",1,1,4046,0.7563,52.6639344262295,25.8324056086314,0.7563,52.6639344262295,25.8324056086314,"natural habitat",41.479096,-81.597843,"Turo01BU_grass prairie",190,190,29.38476563,0.044444444,0.044444444,0.955555556,0.955555556,0,0,0,0,0,0,4,101,1077,8886,15,273.9100037,1.903128982,2263758625,NA,NA,NA,"Urban",1,"Natural",-0.118515996523902,0.93414449761804,0,0,"Turo01_Natural",4.61226112114954,1.41216485115619
"6560","Turo01","Turo01BU","Turo01Turo01BUSB1",41.491547,-81.606664,"Natural",21,2.75458382279896,2.70530971657582,40,39,40,39,1,1,0.525,"Abundance",1,1,4047,0.6538,52.85,29.5462680754748,0.6707,47.4444444444444,27.0741824287423,"natural habitat",41.491547,-81.606664,"Turo01BU_low diversity flowering prairie",190,190,29.38476563,0,0,0.857142857,0.880952381,0.142857143,0.119047619,0,0,0,0,4,102,1038,8907,14,255.7299957,7.945885658,2263240222,NA,NA,NA,"Urban",1,"Natural",-0.110110905034404,0.920676751688648,0,0,"Turo01_Natural",6.15522376295695,1.43255535090967
"6562","Turo01","Turo01BU","Turo01Turo01BUSB1",41.481296,-81.596621,"Natural",17,2.37497713287062,2.37497713287062,37,37,37,37,1,1,0.459459459459459,"Abundance",1,1,4048,0.6787,52.027027027027,19.9105332014327,0.6787,52.027027027027,19.9105332014327,"natural habitat",41.481296,-81.596621,"Turo01BU_non-native flowering lawn",190,190,29.38476563,0,0,1,1,0,0,0,0,0,0,4,101,1077,8886,15,273.9100037,1.903128982,2263629026,NA,NA,NA,"Urban",1,"Natural",-0.118515996523902,0.93414449761804,0,0,"Turo01_Natural",4.18282520343697,1.29908289053164
"6602","Turo01","Turo01BU","Turo01Turo01BUSB1",41.489343,-81.60626,"Natural",19,2.72803853062939,2.72803853062939,35,35,35,35,1,1,0.542857142857143,"Abundance",1,1,4049,0.6605,53.9714285714286,30.2621229565795,0.6605,53.9714285714286,30.2621229565795,"natural habitat",41.489343,-81.60626,"Turo01BU_non-native lawn",190,190,29.38476563,0,0,0.88372093,0.906976744,0.11627907,0.093023256,0,0,0,0,4,101,1064,8895,14,255.7299957,7.945885658,2263240222,NA,NA,NA,"Urban",1,"Natural",-0.122033452429679,0.946911129512985,0,0,"Turo01_Natural",3.94877403596275,1.48089939149904
"6604","Turo01","Turo01CE","Turo01Turo01CESB1",41.498832,-81.661699,"Natural",19,2.82923803242205,2.77561374456567,30,29,30,29,1,1,0.633333333333333,"Abundance",1,1,4050,0.6466,28.7472222222222,29.0684013599733,0.6693,26.0459770114943,26.6637090511811,"natural habitat",41.498832,-81.661699,"Turo01CE_control",190,190,29.38476563,0,0,1,1,0,0,0,0,0,0,4,104,928,8937,15,205.4299927,1.437045574,2262851402,NA,NA,NA,"Urban",1,"Natural",-0.0264661299271392,0.794062253091681,0,0,"Turo01_Natural",4.08277198421856,1.42592056174773
"6563","Turo01","Turo01CE","Turo01Turo01CESB1",41.49552,-81.657167,"Natural",18,2.63730552921659,2.63730552921659,45,45,45,45,1,1,0.4,"Abundance",1,1,4051,0.8493,22.7911111111111,18.482357735299,0.8493,22.7911111111111,18.482357735299,"natural habitat",41.49552,-81.657167,"Turo01CE_grass prairie",190,190,29.38476563,0,0,1,1,0,0,0,0,0,0,4,104,931,8935,15,205.5899963,1.393520713,2262981004,NA,NA,NA,"Urban",1,"Natural",-0.0291394424597847,0.796476233970195,0,0,"Turo01_Natural",3.11335437865716,1.26675737197696
"6609","Turo01","Turo01CE","Turo01Turo01CESB1",41.497767,-81.659861,"Natural",18,2.66487594148971,2.66487594148971,52,52,52,52,1,1,0.346153846153846,"Abundance",1,1,4052,0.8876,22.4134615384615,18.156109673,0.8876,22.4134615384615,18.156109673,"natural habitat",41.497767,-81.659861,"Turo01CE_low diversity flowering prairie",190,190,29.38476563,0,0,1,1,0,0,0,0,0,0,4,104,928,8937,15,205.4299927,1.437045574,2262851403,NA,NA,NA,"Urban",1,"Natural",-0.0264661299271392,0.794062253091681,0,0,"Turo01_Natural",3.4921981190104,1.25902279745894
"6612","Turo01","Turo01CE","Turo01Turo01CESB1",41.499005,-81.659679,"Natural",13,2.19361466683384,2.19361466683384,32,32,32,32,1,1,0.40625,"Abundance",1,1,4053,0.8221,16.4875,11.9279335125159,0.8221,16.4875,11.9279335125159,"natural habitat",41.499005,-81.659679,"Turo01CE_non-native flowering lawn",190,190,29.38476563,0,0,1,1,0,0,0,0,0,0,4,104,928,8937,15,205.4299927,1.437045574,2262851403,NA,NA,NA,"Urban",1,"Natural",-0.0264661299271392,0.794062253091681,0,0,"Turo01_Natural",3.44728870849747,1.07656520965118
"6564","Turo01","Turo01CE","Turo01Turo01CESB1",41.498361,-81.652784,"Natural",21,2.67678793737482,2.67678793737482,56,56,56,56,1,1,0.375,"Abundance",1,1,4054,0.7876,44.5714285714286,21.5831754821108,0.7876,44.5714285714286,21.5831754821108,"natural habitat",41.498361,-81.652784,"Turo01CE_non-native lawn",190,190,29.38476563,0,0,1,1,0,0,0,0,0,0,4,104,931,8935,15,205.5899963,1.393520713,2262851405,NA,NA,NA,"Urban",1,"Natural",-0.0291394424597847,0.796476233970195,0,0,"Turo01_Natural",3.63556284955979,1.33411534177885
"6586","Turo01","Turo01SV","Turo01Turo01SVSB1",41.466357,-81.643076,"Natural",23,2.74432987198577,2.74432987198577,64,64,64,64,1,1,0.359375,"Abundance",1,1,4055,0.8462,32.84375,20.624277355176,0.8462,32.84375,20.624277355176,"natural habitat",41.466357,-81.643076,"Turo01SV_non-native lawn",190,190,29.38476563,0,0,1,1,0,0,0,0,0,0,4,104,929,8926,15,210.2299957,2.18565774,2264406609,NA,NA,NA,"Urban",1,"Natural",-0.0294004216835051,0.793282893727191,0,0,"Turo01_Natural",3.48527578880031,1.31437874043856
"6618","Turo01","Turo01DS","Turo01Turo01DSSB1",41.471186,-81.715168,"Natural",15,2.31230274445419,2.23953310015962,29,28,29,28,1,1,0.517241379310345,"Abundance",1,1,4056,0.6256,44.2068965517241,20.0873995364175,0.6481,38.1071428571429,17.6754295964883,"natural habitat",41.471186,-81.715168,"Turo01DS_grass prairie",190,190,29.38476563,0.021276596,0.021276596,0.978723404,0.978723404,0,0,0,0,0,0,4,105,851,8942,16,205.8200073,2.997932673,2264147383,NA,NA,NA,"Urban",1,"Natural",0.0397821924562597,0.695157070070419,0,0,"Turo01_Natural",2.79769579503131,1.24736997800597
"6621","Turo01","Turo01DS","Turo01Turo01DSSB1",41.471632,-81.721446,"Natural",15,2.56704645447428,2.56704645447428,25,25,25,25,1,1,0.6,"Abundance",1,1,4057,0.6497,27.96,23.4990920152933,0.6497,27.96,23.4990920152933,"natural habitat",41.471632,-81.721446,"Turo01DS_low diversity flowering prairie",190,190,29.38476563,0.023255814,0.023255814,0.976744186,0.976744186,0,0,0,0,0,0,4,105,849,8944,15,209.0299988,2.09501791,2264147381,NA,NA,NA,"Urban",1,"Natural",0.0272709005827868,0.715939374035931,0,0,"Turo01_Natural",6.08096717414607,1.37105108183063
"6567","Turo01","Turo01DS","Turo01Turo01DSSB1",41.474906,-81.73913,"Natural",15,2.39233349489556,2.3329046360914,39,38,39,38,1,1,0.384615384615385,"Abundance",1,1,4058,0.7962,46.1794871794872,17.5416326371445,0.8172,37.8552631578947,15.6630188733545,"natural habitat",41.474906,-81.73913,"Turo01DS_non-native flowering lawn",190,190,29.38476563,0,0,1,1,0,0,0,0,0,0,4,105,839,8947,16,211.5399933,2.363979578,2264017774,NA,NA,NA,"Urban",1,"Natural",0.0503271685485852,0.684509890915261,0,0,"Turo01_Natural",3.1221482816326,1.19487547123937
"6625","Turo01","Turo01DS","Turo01Turo01DSSB1",41.476917,-81.739849,"Natural",18,2.55916552483438,2.50412698260756,39,38,39,38,1,1,0.461538461538462,"Abundance",1,1,4059,0.7219,37.6495726495726,21.0807005769865,0.741,33.2280701754386,19.2077835420404,"natural habitat",41.476917,-81.739849,"Turo01DS_non-native lawn",190,190,29.38476563,0,0,1,1,0,0,0,0,0,0,4,105,839,8947,16,206.0099945,3.73763299,2263888174,NA,NA,NA,"Urban",1,"Natural",0.0503271685485852,0.684509890915261,0,0,"Turo01_Natural",4.01073769978418,1.28347725288888
"6569","Turo01","Turo01FA","Turo01Turo01FASB1",41.499035,-81.628044,"Natural",16,2.59333299646267,2.59333299646267,45,45,45,45,1,1,0.355555555555556,"Abundance",1,1,4060,0.8918,20.0740740740741,16.991065827785,0.8918,20.0740740740741,16.991065827785,"natural habitat",41.499035,-81.628044,"Turo01FA_control",190,190,29.38476563,0,0,1,1,0,0,0,0,0,0,4,104,941,8928,15,208.6199951,1.412657022,2262851414,NA,NA,NA,"Urban",1,"Natural",-0.0380899939282608,0.804440209066616,0,0,"Turo01_Natural",4.28402420597299,1.23022062245983
"6629","Turo01","Turo01FA","Turo01Turo01FASB1",41.491893,-81.629296,"Natural",14,2.19605420735012,2.19605420735012,56,56,56,56,1,1,0.25,"Abundance",1,1,4061,0.9126,18.0922619047619,10.6898223388883,0.9126,18.0922619047619,10.6898223388883,"natural habitat",41.491893,-81.629296,"Turo01FA_grass prairie",190,190,29.38476563,0,0,0.976190476,0.976190476,0.023809524,0.023809524,0,0,0,0,4,104,941,8928,15,208.6199951,1.412657022,2263110614,NA,NA,NA,"Urban",1,"Natural",-0.0380899939282608,0.804440209066616,0,0,"Turo01_Natural",2.78939067501514,1.02897048744623
